id,Name,Type,Cuisine,Address,District,Rating,AveragePrice
BTh 0322,Date Nariya  Nguyen Huu Canh,Restaurant,Asian,"B1.25  26 Landmark 81, 208 Nguyen Huu Canh, P. 22",Binh Thanh,4.65,"125,000"
BTh 0326,Quan Thuan Chay Suc Khoe La Vang,Bistro,Asian,"31 Duong D5, P. 25",Binh Thanh,4.25,"67,500"
BTh 0333,Bon Appetit  Tiem Banh Phap  Duong D2,Bakery,French,"122 Duong D2, P. 25",Binh Thanh,3.4,"242,000"
BTh 0338,Khoi Pizza  Pizza Tran Chau Duong Den  Nguyen Huu Canh,Restaurant,Italian,"117/80/3 Nguyen Huu Canh, P. 22",Binh Thanh,3.95,"62,500"
BTh 0339,Tong Kun So  Am Thuc Han Quoc,Restaurant,Korean,59E Nguyen Huu Canh,Binh Thanh,4,"180,000"
BTh 0342,Khao Lao Pearl Plaza,Restaurant,Asian,"L4  08 Pearl Plaza, 561A Dien Bien Phu, P. 25",Binh Thanh,3.75,"208,500"
BTh 0344,Kohaku Sashimi & Yakiniku  Vincom Landmark 81,Restaurant,Japanese,"B1  29  30 Vincom Landmark 81, 772 Dien Bien Phu, P. 22",Binh Thanh,3.85,"300,000"
BTh 0348,Peach Garden  Chinese Restaurant  Vincom Landmark 81,Restaurant,Chinese,"Tang 4, Vincom Landmark 81, 772 Dien Bien Phu, P. 22",Binh Thanh,3.65,"300,000"
BTh 0354,Gajumaru Japanese Homemade Cuisine,Restaurant,Japanese,"86 Nguyen Ngoc Phuong, P. 19",Binh Thanh,4.2,"265,000"
BTh 0360,Oliver's Pizza,Bistro,Asian,"85/3 Pham Viet Chanh, P. 19",Binh Thanh,4.15,"47,500"
BTh 0361,Banh Bap Han Quoc  KV. Delimanjoo  Ben Xe Mien Dong,Bakery,Korean,"Cong 2 Ben Xe Mien Dong, 292 Dinh Bo Linh, P. 26",Binh Thanh,3.45,"35,000"
BTh 0363,Sushi Ti,Restaurant,Japanese,"41 Huynh Tinh Cua, P. 19",Binh Thanh,4.6,"40,000"
BTh 0367,Sushi Go  Me Linh,Restaurant,Japanese,"34 Me Linh, P. 19",Binh Thanh,3.85,"601,000"
GV 0011,Sun Sushi,Bistro,Japanese,"748 Phan Van Tri, P. 10",Go Vap,4,"227,500"
GV 0025,Dinosaur Hotpot & Sushi,Restaurant,Japanese,"543/13 Le Duc Tho, P. 7",Go Vap,4.1,"189,000"
GV 0033,Sushi Street - Sushi Duong Pho,Bistro,Japanese,"913 Phan Van Tri, P. 7",Go Vap,3.3,"178,500"
GV 0036,TL - Sushi & Sashimi Healthy Food - Duong 45,Bistro,Japanese,"34 Duong So 45, P. 14",Go Vap,4.4,"105,000"
GV 0087,BreadTalk - Vincom Quang Trung,Bakery,Singapore,L1-11 Vincom Quang Trung,Go Vap,3.5,"156,500"
GV 0097,Koi Sushi,Restaurant,Japanese,"549 Phan Van Tri, P. 5",Go Vap,4.2,"182,500"
GV 0098,Sweet Sushi - Sushi & More,Bistro,Japanese,"61 Nguyen Van Nghi, P. 4",Go Vap,4.25,"132,500"
GV 0103,Banh Flan Tay Ban Nha,Restaurant,Spanish,"119 Duong So 1, P. 11",Go Vap,3.8,"22,500"
GV 0117,Mizu - Tra Kieu Nhat,Cafe,Japanese,"33 Nguyen Van Bao, P. 4",Go Vap,3.25,"22,500"
GV 0118,Hali Sushi - Nguyen Van Luong,Bistro,Japanese,"227 Nguyen Van Luong, P. 10",Go Vap,3.75,"207,500"
GV 0137,Kem Cuon Thai Lan - 1124 Quang Trung,Cafe,Thailand,1124 Quang Trung,Go Vap,3.3,"20,000"
GV 0149,Tra Sua Tien Huong Cotcha - Nguyen Van Nghi,Cafe,Chinese,"46 Nguyen Van Nghi, P. 5",Go Vap,3.65,"34,000"
GV 0150,Bach Restaurant - Am Thuc Trung Hoa,Restaurant,Chinese,"481 Phan Van Tri, P. 5",Go Vap,3.65,"284,000"
GV 0153,Kem Cuon Map Map - Pham Van Dong,Cafe,Thailand,"343 Pham Van Dong, P. 1",Go Vap,3.95,"21,500"
GV 0157,Papaxot - Quang Trung,Restaurant,Japanese,458 Quang Trung,Go Vap,3.35,"54,000"
GV 0175,Che Thai Y Phuong - Quang Trung,Bistro,Thailand,663 Quang Trung,Go Vap,3.15,"32,500"
GV 0181,The Gioi Steak - Phan Van Tri,Bistro,Asian,"493 Phan Van Tri, P. 5",Go Vap,3.65,"50,000"
GV 0187,Mi Nhat Tano Q,Restaurant,Japanese,"77 - 79 Duong So 11, P. 11",Go Vap,3.55,"52,500"
GV 0192,Dunkin' Donuts - Vincom Plaza,Bakery,USA,"Floor Tret Vincom Plaza, 12 Phan Van Tri",Go Vap,3.65,"49,500"
GV 0199,Agechan Restaurant - Com & Mon An Nhat,Restaurant,Japanese,"814 Nguyen Kiem, P. 3",Go Vap,4.4,"40,000"
GV 0226,Pizza Ore - B,Bistro,Asian,"006 Lo A Chung Cu Khang Gia, Duong So 45, P. 14",Go Vap,3.45,"162,500"
GV 0232,Sushi Bento,Bistro,Japanese,"176 Duong So 3, P. 9",Go Vap,3.65,"37,500"
GV 0247,Heekcaa - Tra Sua Dai Loan - Pham Ngu Lao,Cafe,Asian,"182 Pham Ngu Lao, P. 7",Go Vap,3.7,"42,500"
GV 0253,Ajikoi - Ice Cream & Matcha - Pham Van Dong,Cafe,Japanese,"286 Pham Van Dong, P. 1",Go Vap,4.3,"41,500"
GV 0254,"Ajikoi By Tea, Coffee & Cream - Phan Van Tri",Cafe,Japanese,"507 Phan Van Tri, P. 5",Go Vap,4.15,"41,500"
GV 0260,Hem Spaghetti - Nguyen Oanh,Bistro,Italian,"212/22 Nguyen Oanh, P. 17",Go Vap,3.5,"32,500"
GV 0262,Yuri Yuri - Am Thuc Han Quoc,Restaurant,Korean,"350/1B Nguyen Van Khoi, P, 9",Go Vap,3.4,"140,000"
GV 0274,Royaltea Center Hills - Go Vap,Cafe,Chinese,"71 Duong So 7, KDC Cityland Center Hills, P. 7",Go Vap,4.5,"45,000"
GV 0275,Hutong - Hotpot Paradise - Quang Trung,Restaurant,Chinese,1 Quang Trung,Go Vap,3.6,"190,000"
GV 0276,Kimbap Hoang Tu - Mon Han Quoc - Phan Van Tri,Bistro,Korean,"628/3 Phan Van Tri, P. 10",Go Vap,3.35,"77,500"
GV 0279,Ong Nau Spaghetti - Le Quang Dinh,Bistro,Italian,"511 Le Quang Dinh, P. 1",Go Vap,3.7,"40,000"
GV 0280,Chuti Koreann Food - Phan Van Tri,Bistro,Korean,477 Phan Van Tri,Go Vap,3.9,"60,000"
GV 0283,Mi Cay Hara,Bistro,Korean,"11 Nguyen Van Nghi, P. 4",Go Vap,3.15,"50,000"
GV 0284,Super Prime Pizza - E Mart Go Vap,Bistro,Italian,"Floor 1 E - Mart Go Vap, 366 Phan Van Tri, P. 5",Go Vap,3.5,"95,000"
GV 0285,Minh Anh - Quan Mi Cay & Banh Mi Chao,Bistro,Korean,"440/60 Thong Nhat, P. 16",Go Vap,3.85,"35,000"
GV 0297,Chao Ech Singapore - Quang Trung,Restaurant,Singapore,357 Quang Trung,Go Vap,3.7,"45,000"
GV 0298,Sushi Maru,Bistro,Japanese,"91 Le Loi, P. 4",Go Vap,3.65,"55,000"
GV 0302,TaeTang - Yi He Tang Chinh Hang - Phan Van Tri,Cafe,Taiwanese,"669 Phan Van Tri, P. 7",Go Vap,3.65,"42,500"
GV 0303,Starbucks Coffee - Emart,Cafe,USA,"Emart, 366 Phan Van Tri, P. 5",Go Vap,3.65,"67,500"
GV 0306,Royaltea Viet Nam - Tra Sua Hong Kong - Phan Van Tri,Cafe,Chinese,"366A18 Phan Van Tri, P. 5",Go Vap,3.2,"47,500"
GV 0307,Royaltea Viet Nam - 108 Quang Trung,Cafe,Chinese,"108 Quang Trung, P. 10",Go Vap,3.15,"47,500"
GV 0310,Hana - Mi Cay 7 Cap Do Han Quoc - Quang Trung,Bistro,Korean,"751 Quang Trung, P. 12",Go Vap,3.25,"37,000"
GV 0318,Royaltea Vietnam - Lotte Mart Go Vap,Cafe,Taiwanese,"Floor Tret Lotte Mart Go Vap, 242 Nguyen Van Luong, P. 10",Go Vap,3.2,"46,000"
GV 0319,Mi Cay Singa,Bistro,Korean,"699 Phan Van Tri, P. 7",Go Vap,3.15,"44,000"
GV 0321,Royaltea Viet Nam - Tra Sua Hong Kong - Nguyen Van Nghi,Cafe,Chinese,"28 Nguyen Van Nghi, P. 5",Go Vap,3.2,"48,000"
GV 0323,Dookki Viet Nam - Lau & Buffet Tokpokki - Phan Van Tri,Restaurant,Korean,"Floor 4, Vincom Phan Van Tri, 12 Phan Van Tri, P. 5",Go Vap,3.2,"267,000"
GV 0325,Busan Koreann Food - Phan Van Tri,Bistro,Korean,"763 - 765 Phan Van Tri, P. 7",Go Vap,3.35,"95,000"
GV 0326,KOI The - Phan Van Tri,Cafe,Singapore,"L6.2 Khu Dan Cu City Land, Phan Van Tri, P. 5",Go Vap,3.55,"55,000"
GV 0329,Mi Vit Tiem A Con - Quang Trung,Bistro,Chinese,"557 Quang Trung, P. 10",Go Vap,3.15,"60,000"
GV 0330,Sentosa Food - Chao Ech Singapore - Phan Van Tri,Bistro,Singapore,"544 Phan Van Tri, P. 7",Go Vap,3.15,"40,000"
GV 0331,Steak Viet - Phan Van Tri,Bistro,USA,"610 Phan Van Tri, P. 7",Go Vap,3.2,"70,000"
GV 0332,Tra Sua R&B Tea - Duong So 1,Cafe,Taiwanese,"16 Duong So 1 - KDC Cityland Center Hill, P. 7",Go Vap,3.2,"55,000"
GV 0333,I.Korean.U - Am Thuc Han Quoc,Restaurant,Korean,"808 Quang Trung, P. 8",Go Vap,3,"55,000"
GV 0340,Canh Quan Doi - Budae Jjigae - Am Thuc Han Quoc - Phan Van Tri,Bistro,Korean,"495 Phan Van Tri, P. 5",Go Vap,3.65,"125,000"
GV 0346,Daruma - Quan An Nhat Ban - Vincom Quang Trung,Restaurant,Japanese,"Floor B1 Vincom Quang Trung, 190 Quang Trung, P. 10",Go Vap,3.5,"150,000"
GV 0348,Don Chicken - Nha Hang Ga Nuong Han Quoc - Phan Van Tri,Restaurant,Korean,"366A32 Phan Van Tri, P. 5",Go Vap,3.95,"275,000"
GV 0353,Hanuri - Quan An Han Quoc - Phan Van Tri,Bistro,Korean,"530 - 532 Phan Van Tri, P. 7",Go Vap,3.85,"80,000"
GV 0360,Chao Ech Su Phu Singapore - Quang Trung,Restaurant,Singapore,"143 Quang Trung, P. 10",Go Vap,3.7,"115,000"
GV 0363,Mukbang - Nha Hang Han Quoc,Restaurant,Korean,"929 Nguyen Kiem, P. 3",Go Vap,3.95,"125,000"
GV 0366,Basax - Chicken & Koreann Food - E Mart Go Vap,Restaurant,Korean,"366 Phan Van Tri, P. 5",Go Vap,3.95,"89,000"
GV 0367,Pizza Inn - Quang Trung,Restaurant,Italian,"229 Quang Trung, P. 10",Go Vap,3.15,"96,000"
GV 0368,Delimanjoo - Banh Bap Kem Bo,Restaurant,Asian,"945/4 Quang Trung, P. 14",Go Vap,3.15,"60,000"
GV 0376,Tokyo Deli Express - Sushi - Phan Van Tri,Restaurant,Japanese,"366A3 Phan Van Tri, P. 5",Go Vap,4.15,"140,000"
GV 0379,Gyu-Kaku Japanese BBQ - Vincom Plaza Go Vap,Restaurant,Japanese,"Floor 4, Vincom Plaza Go Vap, 12 Phan Van Tri, P. 7",Go Vap,3.55,"300,000"
GV 0386,Cowboy Jack's Saloon American Dining - Lotte Mart Go Vap,Restaurant,USA,"Floor 1, TTTM Lotte Mart Go Vap, 242 Nguyen Van Luong, P. 10",Go Vap,3.65,"225,000"
GV 0387,Nha Hang Nhung Nguoi Ban,Restaurant,Asian,"14 Phan Van Tri, P. 7",Go Vap,3.25,"350,000"
GV 0388,Gyu Shige - Nguu Phon - Nuong Nhat Ban - Phan Van Tri,Restaurant,Japanese,463 Phan Van Tri,Go Vap,3.85,"275,000"
GV 0391,Hana BBQ & Hot Pot Buffet - Phan Van Tri,Restaurant,Japanese,"705 - 707 Phan Van Tri, P. 7",Go Vap,3.05,"265,000"
GV 0392,Tasaki BBQ - Nuong Than Hoa Nhat Ban - Vincom Quang Trung,Restaurant,Japanese,"Floor B1, Vincom Quang Trung, 190 Quang Trung, P. 10",Go Vap,3.55,"350,000"
GV 0393,Vuvuzela Beer Club - Lotte Mart Go Vap,Bar,Asian,"18 Phan Van Tri - Nguyen Van Luong, P. 10",Go Vap,3.6,"250,000"
GV 0396,The Adora - Tiec Cuoi Hoi Nghi - Nguyen Kiem,Restaurant,Asian,"371 Nguyen Kiem, P. 3",Go Vap,3.35,"725,000"
GV 0397,Manwah Taiwanese Hotpot - Lotte Mart Go Vap,Restaurant,Taiwanese,"Floor 1 Lotte Mart Go Vap, 242 Nguyen Van Luong, P. 10",Go Vap,4.6,"435,000"
HM 0118,Kem Tu Chon Mr. Banh,Cafe,Thailand,"9/2 To Ky, Ap My Hue, Xa Trung Chanh",Hoc Mon,4.2,"39,500"
HM 0128,Quan Khong Ten - Ba Trieu,Bistro,French,"89/4 Ba Trieu, TT. Hoc Mon",Hoc Mon,3.6,"41,000"
HM 0134,An Vat Online - Ba Diem 12,Restaurant,Japanese,Ba Diem 12,Hoc Mon,4,"55,000"
HM 0137,Korean Quan - Am Thuc Han Quoc,Bistro,Korean,"26/10B Tran Van Muoi, Xa Xuan Thoi Dong",Hoc Mon,3.8,"60,000"
HM 0153,An Vat Dai Loan - Shop Online,Restaurant,Taiwanese,"257/8 Dong Thanh 3, Xa Dong Thanh",Hoc Mon,3.4,"90,000"
HM 0174,The Little Love - Am Thuc Han Thai Nhat,Restaurant,Japanese,"56/1 Nguyen Huu Cau, X. Trung Chanh",Hoc Mon,3.85,"175,000"
HM 0194,Che Thai Phon Nganh,Restaurant,Thailand,Quang Trung,Hoc Mon,4.5,"10,500"
HM 0229,Banh Kem Nhat Ban - Shop Online,Restaurant,Japanese,"77/6B Nguyen Anh Thu, Xa Trung Chanh",Hoc Mon,3.4,"18,500"
HM 0236,Kebab Torki - Tran Thi Boc,Restaurant,Asian,4/14 Tran Thi Boc,Hoc Mon,5,"19,500"
HM 0239,The Gioi Mi - Shop Online,Restaurant,Italian,72 To Ky,Hoc Mon,3.4,"17,000"
HM 0266,Kingcha - Tra Sua & Tra Trai Cay,Cafe,Taiwanese,"51 Dang Thuc Vinh, Xa Thoi Tam Thon",Hoc Mon,5,"22,000"
HM 0307,Ding Tea - Le Thi Ha,Cafe,Taiwanese,133 Le Thi Ha,Hoc Mon,3.3,"22,500"
HM 0336,YoGun Korean Yogurt - Le Thi Ha,Cafe,Korean,"8/4A Le Thi Ha, Xa Tan Xuan",Hoc Mon,4.45,"23,000"
HM 0361,A Phon Quan - Nguyen Anh Thu,Bistro,Chinese,"284/7 Nguyen Anh Thu, Ba Diem",Hoc Mon,3.9,"28,500"
HM 0378,Royaltea - Phan Van Hon,Cafe,Chinese,"10A Phan Van Hon, Xa Xuan Thoi Thuong",Hoc Mon,3.4,"37,000"
HM 0396,Mi Cay Nam Han - Song Hanh,Bistro,Korean,"19/4 Song Hanh, Ap Chanh 2",Hoc Mon,3.1,"35,000"
HM 0410,Tra Sua Bobapop - Ba Trieu,Cafe,Taiwanese,"3/24 Ba Trieu, KP. 5, TT. Hoc Mon",Hoc Mon,4.65,"36,500"
HM 0423,Gimbab Hoc Mon - Shop Online,Restaurant,Korean,"50/43 Le Thi Kim, Xa Xuan Thoi Son",Hoc Mon,3.75,"45,000"
HM 0425,ABC Bakery - Hoc Mon,Bakery,Asian,"158/5 Nguyen Anh Thu, Xa Trung Chanh",Hoc Mon,3.15,"32,500"
HM 0433,Tra Sua House Of Cha - Ba Trieu,Cafe,Taiwanese,86/1 Ba Trieu,Hoc Mon,3.4,"40,000"
HM 0434,Tra Sua Bobapop - Nguyen Anh Thu,Cafe,Taiwanese,"130/5 Nguyen Anh Thu, Ap Trung Chanh 1, Xa Trung Chanh",Hoc Mon,3.55,"45,000"
HM 0437,Royaltea - Tra Sua Hong Kong - 154 Nguyen Anh Thu,Cafe,Chinese,"154/8 Nguyen Anh Thu, Xa Trung Chanh",Hoc Mon,3.45,"50,000"
HM 0442,Kaori - Japanese Cake & Coffee,Cafe,Japanese,"4/27 Quang Trung, Ap Nam Thoi, X. Thoi Tam Thon",Hoc Mon,5,"47,000"
HM 0455,Sasin - Mi Cay Cap Do 7 Han Quoc -  Ly Thuong Kiet,Bistro,Korean,5/41B Ly Thuong Kiet,Hoc Mon,3.15,"59,000"
HM 0476,Cong Vien Ca Koi Rin Rin Park - Vuon Nhat Ban,Cafe,Japanese,Tran Van Muoi,Hoc Mon,3.25,"75,000"
HM 0481,Sushi Duong Pho,Bistro,Japanese,"10/4 Ap Hung Lan, Xa Ba Diem",Hoc Mon,4.25,"69,500"
HM 0490,An Vat Yang Yang - Yang Can Cook - Tran Van Muoi,Restaurant,Korean,"26/10B Tran Van Muoi, Xa Xuan Thoi Dong",Hoc Mon,4.8,"80,000"
HM 0499,Vuon Nuong Han Quoc - Song Hanh,Bistro,Korean,"19/9 Song Hanh, Xa Tan Xuan",Hoc Mon,4.9,"169,000"
HM 0509,Osaka No18 - Chuyen Cac Mon Nuong Nhat Ban,Restaurant,Japanese,27/5 Ly Thuong Kiet,Hoc Mon,4.3,"125,000"
NB 0020,Nha Hang Hong Kong - Hong Kong Restaurant,Restaurant,Chinese,"Khu Kenton Node, 116A Nguyen Huu Tho, Xa Phuoc Kien",Nha Be,4,"275,000"
NB 0022,GAXEO Chicken - Beer & BBQ - Nguyen Huu Tho,Restaurant,Korean,"Tang 1, Khu A Chung Cu Phu Hoang Anh 1, 9 Nguyen Huu Tho, Xa Phuoc Kien",Nha Be,4.3,"175,000"
NB 0024,Kiwiana - Ice Cream & Bakery - Shop Online,Bakery,Asian,"DP17, Nguyen Huu Tho, P. Phuoc Kien",Nha Be,5,"3,525,000"
NB 0031,Gold - Mi Cay 7 Cap Do,Bistro,Korean,1185 Le Van Luong,Nha Be,3.85,"40,000"
NB 0080,Xuc Xich Duc Mr. Dieters,Restaurant,Germany,"1527/7/4 Le Van Luong, Ap 2, X. Nhon Duc",Nha Be,3.7,"110,000"
NB 0091,Coco Bana Ice Cream,Cafe,Thailand,"C1.6 - KCH Phu Hoang Anh 1, 9 Nguyen Huu Tho, P. Phuong Kieng",Nha Be,4.55,"50,000"
NB 0122,Banh Mi Kebab Anh Hieu,Restaurant,Asian,161 Le Van Luong,Nha Be,5,"18,000"
NB 0135,Sushi Shin,Restaurant,Japanese,67 Le Van Luong,Nha Be,4.6,"132,000"
NB 0178,Bun Thai Ghien,Bistro,Thailand,"Block C 1.2 Phu Hoang Anh, 9 Nguyen Huu Tho, X. Phuoc Kien",Nha Be,3.25,"128,000"
PN 0003,Isushi Buffet Nhat Ban - Phan Xich Long,Restaurant,Japanese,"191 Phan Xich Long, P. 2",Phu Nhuan,4.35,"284,000"
PN 0007,Hotpot Story Phan Xich Long,Restaurant,Asian,"202 Phan Xich Long, P. 2",Phu Nhuan,3.25,"175,000"
PN 0008,Tomoko Pie - Banh Trung & Nuoc Uong,Restaurant,Chinese,"110 Tran Huy Lieu, P. 15",Phu Nhuan,4.1,"20,000"
PN 0009,Tung Garden - Dimsum & Mon Hoa,Restaurant,Chinese,"Tang 1 Khach San Eastin Grand Sai Gon, 253 Nguyen Van Troi",Phu Nhuan,3.95,"125,000"
PN 0010,Hutong - Hotpot Paradise - Phan Xich Long,Restaurant,Chinese,"169 - 171 Phan Xich Long, P. 2",Phu Nhuan,3.9,"190,000"
PN 0011,Hey Long Cha - Tea & Milktea,Cafe,Chinese,"189 Phan Xich Long, P. 7",Phu Nhuan,3.9,"56,500"
PN 0012,Dim Tu Tac - Nha Hang Quang Dong - Tan Son Nhat Hotel,Restaurant,Chinese,"Tang 2, Tan Son Nhat Hotel, 202 Hoang Van Thu",Phu Nhuan,3.75,"300,000"
PN 0013,"Yeebo Di Buu - Seafood, Hot Pot & Dimsum - Nguyen Van Troi",Restaurant,Chinese,"76 Nguyen Van Troi, P. 15",Phu Nhuan,3.65,"480,000"
PN 0014,HongKong Hotpot,Restaurant,Chinese,"Khach San Tan Son Nhat, 200 Hoang Van Thu, P. 9, TP. HCM",Phu Nhuan,3.6,"350,000"
PN 0015,Hefkcha - Tra sua - Phan Xich Long,Cafe,Chinese,"Chung Cu A2, 007 Phan Xich Long, P. 7",Phu Nhuan,3.55,"52,500"
PN 0016,Din Chon Mi Gia,Bistro,Chinese,"447 Nguyen Kiem, P. 3",Phu Nhuan,3.55,"53,500"
PN 0017,Tra Sua High Tea - Tran Huy Lieu,Cafe,Chinese,76 Tran Huy Lieu,Phu Nhuan,3.4,"43,000"
PN 0018,Meet Fresh - Phan Xich Long,Cafe,Chinese,"181 Phan Xich Long, P. 7",Phu Nhuan,3.35,"97,500"
PN 0019,Hello Pasta - Beefsteak - Mi Y - Phan Xich Long,Restaurant,European,"392 Phan Xich Long, P. 2",Phu Nhuan,3.85,"117,500"
PN 0020,Beau Tea,Cafe,European,"1208 Truong Sa, P. 14",Phu Nhuan,3.85,"95,000"
PN 0021,Bo Sinh Doi - Steak & Lau Bo My,Restaurant,European,"192 Phan Xich Long, P. 2",Phu Nhuan,3.75,"70,500"
PN 0022,Pergola - Cafe Nha Hang San Vuon,Restaurant,European,"28A Tran Cao Van, P. 12",Phu Nhuan,3.75,"300,000"
PN 0023,Pate Le Chef,Bistro,European,244/25 Huynh Van Banh,Phu Nhuan,3.75,"606,000"
PN 0024,Pasta Food,Bistro,European,"66 Co Giang, P. 2",Phu Nhuan,3.6,"62,500"
PN 0025,"Al Fresco's - Pizza, My Y, Suon, Steak Bo Bit Tet - Phan Xich Long",Restaurant,European,"199 Phan Xich Long, P. 2",Phu Nhuan,3.6,"387,500"
PN 0026,Cuc Than Bistro - Nguyen Thuong Hien,Restaurant,European,"306 Nguyen Thuong Hien, P. 5",Phu Nhuan,3.15,"125,000"
PN 0027,Nadu - Xuc Xich Duc,Bistro,Germany,"447 Huynh Van Banh, P. 13",Phu Nhuan,4.05,"67,500"
PN 0028,The Pizza Company - Phan Xich Long,Restaurant,Italian,"355 Phan Xich Long, P. 1",Phu Nhuan,3.65,"175,000"
PN 0029,Pizza Inn - Nguyen Trong Tuyen,Restaurant,Italian,"58 Nguyen Trong Tuyen, P. 15",Phu Nhuan,3.65,"96,000"
PN 0030,Pasta Paradise - Phan Xich Long,Bistro,Italian,"213 Phan Xich Long, P. 7",Phu Nhuan,3.1,"109,000"
PN 0031,Roji Coffee,Cafe,Japanese,"2A Phan Tay Ho, P. 7",Phu Nhuan,4.1,"25,000"
PN 0032,Sushi Hokkaido Sachi ????? - Phan Xich Long,Restaurant,Japanese,"163 Phan Xich Long, P. 2",Phu Nhuan,4.1,"325,000"
PN 0033,Haru Sushi - Phan Xich Long,Bistro,Japanese,"398 Phan Xich Long, P. 2",Phu Nhuan,4,"265,000"
PN 0034,Sushi House,Restaurant,Japanese,"57 Truong Quoc Dung, P. 10",Phu Nhuan,4,"125,000"
PN 0035,Sushi Masa - Le Van Sy,Restaurant,Japanese,"78 Le Van Sy, P. 11",Phu Nhuan,3.95,"435,000"
PN 0036,Sushi Uraetei - Nguyen Van Troi,Restaurant,Japanese,"17 - 19 - 21 Nguyen Van Troi, P. 12",Phu Nhuan,3.95,"155,000"
PN 0037,Honki Udon,Bistro,Japanese,"228 Phan Xich Long, P. 7",Phu Nhuan,3.95,"71,000"
PN 0038,Sushi World - Hoang Van Thu,Restaurant,Japanese,"Tang 2 Tan Son Nhat Hotel, 202 Hoang Van Thu",Phu Nhuan,3.9,"300,000"
PN 0039,Home Ramen,Bistro,Japanese,"368 Phan Xich Long, P. 2",Phu Nhuan,3.9,"54,500"
PN 0040,Ikigai Sushi,Restaurant,Japanese,"236 Nguyen Trong Tuyen, P. 8",Phu Nhuan,3.8,"200,000"
PN 0041,Sumo BBQ - Phan Xich Long - Buffet Nuong & Lau,Restaurant,Japanese,"210 Phan Xich Long, P. 2",Phu Nhuan,3.75,"353,500"
PN 0042,Tokyo Deli Express - Sushi - Phan Xich Long,Restaurant,Japanese,"242 - 244 Phan Xich Long, P. 7",Phu Nhuan,3.75,"122,500"
PN 0043,Sado Chado - Tra Sua Nhat Ban - Hoa Su,Cafe,Japanese,"46Bis Hoa Su, P. 2",Phu Nhuan,3.75,"37,000"
PN 0044,Annz - Japanese Dining,Restaurant,Japanese,"128 Phan Xich Long, P. 7",Phu Nhuan,3.75,"217,500"
PN 0045,Banh Cua Meraki - Nhieu Tu,Bakery,Japanese,"48 Nhieu Tu, P. 7",Phu Nhuan,3.6,"80,000"
PN 0046,Bamboo Sushi,Bistro,Japanese,"104 Cu Lao, P. 2",Phu Nhuan,3.55,"87,500"
PN 0047,Yamayuki - Kem Gelato Nhat Ban,Cafe,Japanese,"256 Phan Xich Long, P. 2",Phu Nhuan,3.55,"67,500"
PN 0048,Nekome - Tra Nhat,Cafe,Japanese,"74/3/2 Phan Dang Luu, P. 5",Phu Nhuan,3.3,"127,500"
PN 0049,K-Pub - Nuong Phong Cach Pub Han Quoc - Phan Xich Long,Restaurant,Korean,"133 Phan Xich Long, P. 2",Phu Nhuan,3.95,"175,000"
PN 0050,Moon's Kitchen - Mon Han Quoc,Restaurant,Korean,16 Hoa Mai,Phu Nhuan,3.85,"102,500"
PN 0051,Mi Han Quoc - Nguyen Van Troi,Restaurant,Korean,"96 Nguyen Van Troi, P. 8",Phu Nhuan,3.55,"160,000"
PN 0052,Papas' Chicken - Ga Ran Han Quoc - Truong Sa,Restaurant,Korean,"346 Truong Sa, P. 2",Phu Nhuan,3.3,"210,000"
PN 0053,Bonjour Resto' - Beefsteak Hoa Mai,Restaurant,French,8 Hoa Mai,Phu Nhuan,3.3,"150,000"
PN 0054,BiaCraft - Truong Sa,Bar,Asian,300 Truong Sa,Phu Nhuan,3.65,"140,000"
PN 0055,Chewy Chewy - Phan Xich Long,Bakery,Singapore,"376 Phan Xich Long, P. 2",Phu Nhuan,3.5,"42,500"
PN 0056,Com Ga Singapore 99 - Chicken Rice - Tran Huy Lieu,Restaurant,Singapore,140/9 Tran Huy Lieu,Phu Nhuan,3.45,"102,500"
PN 0057,Sentosa Food - Chao Ech Singapore - Phan Tay Ho,Bistro,Singapore,"76/61 Phan Tay Ho, P. 7",Phu Nhuan,3.15,"52,500"
PN 0058,BreadTalk - Phan Xich Long,Bakery,Singapore,"212 Phan Xich Long, P. 2",Phu Nhuan,3.15,"156,500"
PN 0059,Tra Sua Comebuy - Phan Xich Long,Cafe,Taiwanese,"137 Phan Xich Long, P. 7",Phu Nhuan,4.15,"48,500"
PN 0060,Royaltea - Hoang Van Thu,Cafe,Taiwanese,140 Hoang Van Thu,Phu Nhuan,4.1,"54,500"
PN 0061,Yifang - Taiwan Fruit Tea - Phan Xich Long,Cafe,Taiwanese,"174 Phan Xich Long, P. 2",Phu Nhuan,3.55,"50,000"
PN 0062,Le Castella Viet Nam - Banh Bong Lan Dai Loan - Phan Xich Long,Bakery,Taiwanese,"115 Phan Xich Long, P. 7",Phu Nhuan,3.5,"134,000"
PN 0063,Presotea - Tra Trai Cay Tuoi Dai Loan - Phan Xich Long,Cafe,Taiwanese,"246 Phan Xich Long, P. 7",Phu Nhuan,3.5,"45,000"
PN 0064,R&B Pink - Phan Xich Long,Cafe,Taiwanese,"206 Phan Xich Long, P. 2",Phu Nhuan,3.45,"60,000"
PN 0065,Tiger Sugar.Delivery - Duong Nau Sua - Phan Dang Luu,Cafe,Taiwanese,82 Phan Dang Luu,Phu Nhuan,3.4,"42,000"
